,0
x),-0.6350000000000001
$15.99,-0.6379999999999999
hbs,-0.638
wearabl,-0.6385000000000001
3-star,-0.6400000000000001
brighten,-0.643
noteii,-0.6434999999999995
blackcas,-0.6435
ovi,-0.6455
pros:th,-0.6455
pa,-0.6465000000000001
handhelditem,-0.6469999999999998
down..,-0.6470000000000002
er,-0.6475
(serious,-0.649
money-back,-0.6499999999999999
half-way,-0.6499999999999999
noisehush,-0.6499999999999999
mise,-0.6519999999999992
comapni,-0.6519999999999999
up..,-0.6524999999999999
wooden,-0.6525000000000001
nearer,-0.6529999999999996
wap,-0.6545
whoosh,-0.6555000000000004
79%,-0.6560000000000001
liveview,-0.657
thrifti,-0.6579999999999995
infrastructur,-0.6599999999999997
opp,-0.6599999999999999
130,-0.66
forklift,-0.6614999999999998
black/,-0.6615
snape,-0.6625000000000001
resum,-0.6635
days-,-0.6644999999999999
dimens,-0.6645
bicep,-0.6645000000000001
insecur,-0.665
att,-0.6655
pvc,-0.666
these-,-0.6665000000000001
sf600,-0.6675
ver,-0.6709999999999999
anyway),-0.6755
headpiec,-0.6759999999999999
ipod),-0.6775000000000002
(indic,-0.6780000000000002
d),-0.6785000000000001
chargefor,-0.6790000000000003
mske,-0.6790000000000003
resedu,-0.6790000000000003
advantages:it,-0.6790000000000003
temple),-0.6790000000000003
boke,-0.6790000000000003
semi-us,-0.6790000000000003
guawdi,-0.6790000000000003
gstting,-0.6790000000000003
anycal,-0.6790000000000003
functiuon,-0.6790000000000003
terrabl,-0.6790000000000003
minedo,-0.6790000000000003
pinn,-0.6790000000000003
diedit,-0.6790000000000003
intil,-0.6790000000000003
uber-loos,-0.6790000000000003
junkpiec,-0.6790000000000003
fib,-0.6790000000000003
só,-0.6790000000000003
itemyou,-0.6790000000000003
orange\brown,-0.6790000000000003
two.,-0.6790000000000003
tf201disadvantages:it,-0.6790000000000003
else-war,-0.6790000000000003
oderd,-0.6790000000000003
hemi,-0.6790000000000003
om-,-0.6790000000000003
quatiti,-0.6790000000000003
twiceand,-0.6790000000000003
majenta,-0.6790000000000003
daysnot,-0.6790000000000003
ewwww,-0.6790000000000003
(ears),-0.6790000000000003
ipadf,-0.6790000000000003
1.09,-0.6790000000000003
cardboard/foam,-0.6790000000000003
brock,-0.6790000000000003
caler,-0.6790000000000003
wround,-0.6790000000000003
recored,-0.6790000000000003
jank,-0.6790000000000003
s***e,-0.6790000000000003
timesz,-0.6790000000000003
xcheap,-0.6790000000000003
itself.,-0.6790000000000003
ddescript,-0.6790000000000003
flimsy.,-0.6790000000000003
backwa,-0.6790000000000003
differetn,-0.6790000000000003
he11,-0.6790000000000003
longth,-0.6790000000000003
micheal,-0.6790000000000003
protact,-0.6790000000000003
ishoulda,-0.6790000000000003
deleverd,-0.6790000000000003
boo-hoo,-0.6790000000000003
learn:,-0.6790000000000003
hooribl,-0.6790000000000003
shopthey,-0.6790000000000003
togath,-0.6790000000000003
brand/compani,-0.6790000000000003
esay,-0.6790000000000003
shat,-0.6790000000000003
loooooos,-0.6790000000000003
9930/9900,-0.6790000000000003
itliv,-0.6790000000000003
recog,-0.6790000000000003
catdid'nt,-0.6790000000000003
ewspeci,-0.6790000000000003
boooooo,-0.6790000000000003
audiojack,-0.6790000000000003
carl,-0.6799999999999999
together:,-0.6804999999999999
850ma,-0.6815
zag,-0.6819999999999999
bestskinsev,-0.6819999999999999
potect,-0.6825000000000001
clover,-0.6835
1/14,-0.6844999999999999
fit],-0.6845000000000003
$2.05,-0.685
2005,-0.6859999999999999
fanboy,-0.686
(jelli,-0.6890000000000001
downright,-0.6929999999999998
***updat,-0.693
(gold,-0.694
(e.,-0.6945
i605,-0.698
distributor),-0.6995
motorola..,-0.7024999999999997
(imagin,-0.7024999999999999
5c),-0.7044999999999999
(moto,-0.7055
envis,-0.7085000000000001
rotari,-0.7095
debacl,-0.7114999999999996
reconstruct,-0.7119999999999997
material-,-0.714
™,-0.7175000000000002
sgh-t999,-0.7189999999999999
infam,-0.719
25$,-0.7199999999999998
despis,-0.7200000000000001
whitish,-0.7204999999999999
mar,-0.7215
elmer,-0.7235
width,-0.7245
800ma,-0.726
threaten,-0.7270000000000001
screenshot,-0.7285000000000001
muchh,-0.7294999999999998
doorstop,-0.7304999999999997
hii,-0.7335000000000003
easily),-0.7344999999999999
3.2v:,-0.7345000000000002
camera+,-0.7355000000000005
toaster,-0.7355000000000005
41,-0.7359999999999999
possess,-0.7365
fully-charg,-0.7384999999999999
6am,-0.7385
(proxim,-0.7410000000000001
table..,-0.7414999999999998
uglyfeel,-0.7430000000000003
dismal,-0.7435
armor),-0.7464999999999999
stand-bi,-0.7465
trys,-0.7465000000000002
timelin,-0.7470000000000001
eco-friend,-0.748
foremost,-0.749
player..,-0.7490000000000001
mccoy,-0.7519999999999998
blender,-0.7545
everyo,-0.7545000000000002
cope,-0.7555000000000001
(now,-0.7555000000000001
corros,-0.7559999999999998
dead),-0.756
facepl,-0.757
humor,-0.7580000000000001
intoler,-0.7584999999999997
provided),-0.7585
over-lay,-0.7585000000000002
grrrr,-0.7605
scuba,-0.762
c),-0.7625
2$,-0.7629999999999999
thejabra,-0.7635
tdk,-0.7645
bled,-0.7655000000000003
hs815,-0.7655000000000003
attatch,-0.766
batteries4less,-0.7675000000000001
sierra,-0.77
pm1pb1,-0.7755000000000001
powershel,-0.7755000000000001
drum,-0.777
ctcstore,-0.7774999999999999
two-prong,-0.7789999999999999
dknight,-0.779
woop,-0.7794999999999996
punk,-0.7794999999999999
person..,-0.7799999999999998
t1,-0.7800000000000002
myself),-0.7814999999999999
$4.00,-0.7845
two-sid,-0.7855000000000003
skate,-0.7869999999999999
mini-suit,-0.7895000000000003
tenuous,-0.7919999999999998
undu,-0.792
phone/plan,-0.7934999999999999
sabotag,-0.794
wack,-0.7959999999999998
bought),-0.7965000000000002
used/return,-0.7969999999999997
control),-0.7969999999999999
male,-0.7989999999999999
hve,-0.7999999999999998
lab,-0.8009999999999999
2h,-0.8040000000000003
red..,-0.8040000000000003
aux-in,-0.805
togeht,-0.8055000000000003
half-ass,-0.8055000000000003
pail,-0.8085
packaging:,-0.8085000000000001
description),-0.8094999999999999
airlin,-0.8099999999999998
w600i,-0.81
lager,-0.8104999999999998
bluetrip,-0.815
off-cent,-0.817
echologico,-0.8175000000000003
this:,-0.8185
amplifi,-0.819
buildup,-0.8225
fifti,-0.8234999999999999
meticul,-0.824
kingdom,-0.8254999999999999
fitveri,-0.8259999999999996
bt250,-0.8265000000000002
smartbud,-0.8274999999999997
loser,-0.8320000000000001
67%,-0.8324999999999999
(2,-0.8355
with:,-0.8399999999999999
offend,-0.8410000000000001
pave,-0.8410000000000001
dano,-0.8410000000000002
misc,-0.8414999999999999
backflip,-0.8414999999999999
joe,-0.8430000000000001
dispers,-0.847
g-form,-0.8475000000000001
cygnett,-0.8490000000000002
(phone/tablet),-0.8490000000000002
gorillapod,-0.851
radtech,-0.8515000000000001
featherlight,-0.8519999999999999
cheap-,-0.8524999999999998
contort,-0.8525
(between,-0.8525
reoccur,-0.8530000000000002
(test,-0.8554999999999999
(air,-0.8565
pun,-0.8575000000000002
canot,-0.8595000000000002
longtim,-0.861
stutter,-0.8614999999999999
forthcom,-0.863
clutz,-0.8665
protrus,-0.8684999999999999
+-,-0.8714999999999997
right-sid,-0.875
wasa,-0.8754999999999988
2013:,-0.8765
200,-0.8775
grandpa,-0.879
hsn,-0.8809999999999998
**update**,-0.8815000000000001
papertowel,-0.8819999999999999
milkshak,-0.883
ng,-0.8849999999999998
harden,-0.886
dinc2,-0.8889999999999998
7-,-0.8909999999999998
9/6,-0.8925000000000001
malwar,-0.8960000000000001
droidx2,-0.8979999999999999
2c,-0.907
top/bottom,-0.9075000000000001
etyblu2,-0.9085000000000001
walgreen,-0.9089999999999999
640,-0.9089999999999999
tigon,-0.9094999999999995
des,-0.9095
problem-fre,-0.9115000000000002
auto-off,-0.9135
tge,-0.9140000000000006
aisl,-0.915
4.00,-0.9200000000000004
16th,-0.922
(essenti,-0.9235
moreso,-0.925
hands/fing,-0.9259999999999997
etcetera,-0.9259999999999997
70%,-0.9289999999999999
day),-0.9349999999999999
first-gen,-0.9384999999999999
attic,-0.9425
hx550,-0.9425
magicjack,-0.944
feder,-0.9449999999999998
translat,-0.9470000000000001
apper,-0.9475000000000002
fitmi,-0.9480000000000004
digest,-0.9495
(retail,-0.9499999999999997
sp200,-0.9510000000000001
perpetu,-0.9510000000000003
powergrid,-0.9514999999999998
inflex,-0.9535
deed,-0.9554999999999998
saler,-0.9554999999999998
itll,-0.9580000000000002
buttons:,-0.9610000000000001
decal,-0.964
low-end,-0.9644999999999999
unnecessarili,-0.9645
won,-0.9650000000000001
mudder,-0.9655
compari,-0.968
denim,-0.9700000000000002
ciara,-0.9810000000000003
expense),-0.9820000000000002
notwithstand,-0.9824999999999999
catastroph,-0.9844999999999999
47,-0.9854999999999999
occassion,-0.992
1/10,-0.9924999999999999
cust,-0.9934999999999998
bolster,-0.9995
jeopard,-1.0030000000000001
bcuz,-1.004
vibrate/sound,-1.0050000000000003
(spigen,-1.0074999999999998
soil,-1.0155
instantly..,-1.016
fruit,-1.0210000000000001
craptast,-1.0219999999999994
ear.-,-1.022
recv,-1.0225
anti-spam,-1.0234999999999999
brownish,-1.0244999999999997
(direct,-1.0290000000000001
0.8,-1.0295
misinform,-1.0315000000000003
weld,-1.0325000000000002
-it,-1.0354999999999999
**update**i,-1.036
screensav,-1.039
restrict,-1.04
me..,-1.0425
non-start,-1.0425
reciept,-1.0435000000000003
runaway,-1.0454999999999999
minutes),-1.0465
gorrilla,-1.0474999999999994
fingerless,-1.0474999999999999
pretty),-1.048
kullanışlı,-1.0515000000000003
(u,-1.0525000000000002
tunz,-1.053
reliable-,-1.0535
thesethi,-1.0540000000000003
spiderweb,-1.0544999999999998
sleep/wak,-1.0565
coz,-1.058
l/r,-1.0619999999999998
counsel,-1.0625
$25,-1.0655000000000001
cord-,-1.0659999999999998
icloud,-1.0659999999999998
(-1,-1.0684999999999998
verif,-1.0690000000000002
smartclip,-1.0709999999999997
droppag,-1.0755
robaron,-1.0759999999999996
littler,-1.078
plastic/silicon,-1.0795
unclear,-1.0805
sgh-t989,-1.081
ring/sil,-1.0815000000000001
robberi,-1.0825
else..,-1.0829999999999997
2004,-1.0830000000000002
4.99,-1.0859999999999999
t-shirt,-1.0895000000000001
colombia,-1.0935000000000001
money.-,-1.0945000000000005
g2),-1.096
filesystem,-1.0995
sc,-1.1004999999999998
is..,-1.1015000000000001
docool,-1.1025
33%,-1.1039999999999999
daytim,-1.1045
google),-1.106
(within,-1.1065
shaki,-1.109
wobl,-1.1094999999999997
0.75,-1.1150000000000002
anti-fing,-1.117
(free,-1.1179999999999999
beard,-1.1185
discover,-1.1195
warmth,-1.12
reviews:,-1.121
choice),-1.1215
buh,-1.1220000000000003
quality),-1.1285
in-dash,-1.129
quality..,-1.1335
outweigh,-1.135
sandpap,-1.1385
tackl,-1.14
radios),-1.1410000000000005
surgic,-1.142
dilig,-1.1430000000000002
(clip,-1.1480000000000001
prospect,-1.149
blackwhich,-1.1505
webtop,-1.153
tester,-1.158
lincoln,-1.1590000000000003
(manufactur,-1.1595
(own,-1.161
cockroach,-1.1624999999999996
(belkin,-1.1624999999999999
scarf,-1.1635000000000002
anal,-1.1645
problems:1,-1.1655000000000002
post:,-1.1655000000000002
sealer,-1.1680000000000001
calori,-1.1695
v2.2,-1.1704999999999997
$180,-1.1724999999999999
dropout,-1.1735
(1000ma),-1.178
29,-1.178
refit,-1.1780000000000004
sunni,-1.1785
try:,-1.1785
carriers),-1.1814999999999998
forbid,-1.1815
bikini,-1.1820000000000004
paper),-1.1829999999999998
trauma,-1.183
1hr,-1.1865
btc450,-1.187
17%,-1.1874999999999998
nuanc,-1.1885000000000001
*),-1.1904999999999997
launch,-1.191
cmon,-1.1934999999999998
feather,-1.1934999999999998
wouldb,-1.194
scientist,-1.1955
infin,-1.1965
flimsy-,-1.1970000000000005
abelkin,-1.1984999999999997
eb,-1.1994999999999996
01,-1.2025
cs,-1.204
m50,-1.2065
wiht,-1.2105000000000001
limp,-1.2135
pitfal,-1.2200000000000002
whisker,-1.2204999999999995
in/tak,-1.2234999999999996
circumfer,-1.2235
xprt,-1.2265000000000001
muscl,-1.2305000000000001
jb,-1.2319999999999998
thirti,-1.2325
guy),-1.2334999999999998
point:,-1.2355
subscrib,-1.2359999999999998
(literally),-1.2389999999999999
deploy,-1.2389999999999999
over-the-head,-1.2405
nam,-1.2419999999999998
accessoryon,-1.2424999999999997
anywho,-1.2425000000000002
"3,000",-1.2435
dropoff,-1.2445
ballpark,-1.2455
wi-max,-1.249
sling,-1.2495
deal-break,-1.2525
shut-off,-1.2565
durability:,-1.2565
enorm,-1.2585
lookout,-1.2595
comp02,-1.2669999999999995
(water,-1.267
permit,-1.268
bt250v,-1.2715
buldg,-1.2719999999999998
(mostly),-1.2720000000000002
crawl,-1.2725
23rd,-1.2739999999999998
offlin,-1.2750000000000001
coolstream,-1.276
uniden,-1.2795
grandpar,-1.281
traci,-1.2819999999999998
hang-up,-1.2825
oblig,-1.288
ara,-1.2925000000000004
peso,-1.2934999999999999
orig,-1.2955
analyz,-1.2965
senor,-1.298
smartest,-1.299
ampag,-1.299
specialist,-1.2999999999999998
kbs,-1.3054999999999999
toilet,-1.308
reload,-1.3080000000000003
10hour,-1.3104999999999998
(evo,-1.3114999999999999
barcod,-1.314
way:,-1.314
100.00,-1.3165
slide-out,-1.3179999999999998
ultra-compact,-1.3185000000000002
misbehav,-1.319
lector,-1.3194999999999997
wi,-1.3199999999999998
enough:,-1.3235000000000001
elementari,-1.326
memoria,-1.3264999999999998
assurion,-1.3275000000000001
s305s,-1.3319999999999999
yx545,-1.3319999999999999
minuet,-1.335
times..,-1.336
nooo,-1.3405
88%,-1.3405
contrapt,-1.3415
ld-9210,-1.342
2wks,-1.3425000000000002
lookalik,-1.3449999999999998
d+,-1.3459999999999996
coat,-1.35
900,-1.3505
avatar,-1.3559999999999999
reship,-1.3570000000000002
hindu,-1.3594999999999997
did'nt,-1.3605
artifact,-1.3615
powernow,-1.3635
two-month,-1.3655
flask,-1.3665000000000003
satisfied..,-1.367
yike,-1.3675000000000002
dishearten,-1.3705000000000007
10x,-1.371
bumper..,-1.3715000000000002
diari,-1.3715000000000002
10-year-old,-1.3724999999999996
elf,-1.3744999999999994
freight,-1.3750000000000002
left),-1.376
esperaba,-1.3764999999999996
privileg,-1.3795000000000002
$79.99,-1.3804999999999996
logico,-1.3809999999999998
inbound,-1.3829999999999998
$11,-1.384
shank,-1.3860000000000001
update:thi,-1.3875000000000002
4a,-1.3885
soho,-1.3895
you:,-1.3915
brute,-1.3915
mass-produc,-1.3929999999999998
cut-out,-1.3944999999999999
43%,-1.395
(sort,-1.395
hotmail,-1.395
pcs,-1.3955
lash,-1.3960000000000004
spongi,-1.3965
usus,-1.3969999999999998
mustang,-1.398
itchi,-1.4024999999999999
monopric,-1.4040000000000001
$10-$15,-1.4055
max,-1.4060000000000001
available),-1.4204999999999999
hardcov,-1.4214999999999995
mathemat,-1.4220000000000002
futher,-1.4224999999999999
untest,-1.4255
ipad/iphon,-1.426
warranty],-1.428
(cdma),-1.4280000000000004
glass),-1.4295
cellshop,-1.4314999999999998
49%,-1.4315000000000002
resid,-1.432
transluc,-1.432
capsul,-1.4335
was:,-1.4335
flimsyi,-1.4349999999999987
$250,-1.4375
devast,-1.4375
(physic,-1.4395000000000002
muchbuy,-1.44
killer,-1.4429999999999998
original,-1.4434999999999993
pizza,-1.4465
elect,-1.452
acclim,-1.4600000000000002
39,-1.463
side:,-1.4655
sheer,-1.4660000000000002
1700mah,-1.4665
(approx,-1.4705000000000001
galor,-1.4725000000000001
painstak,-1.4739999999999998
nexus),-1.475
forg,-1.4760000000000002
ax,-1.4779999999999998
lock-up,-1.4785
upad,-1.4800000000000002
6400mah,-1.4875000000000003
roar,-1.4895
joke),-1.4909999999999997
bh5x,-1.4925
8350i,-1.4955
enforc,-1.4965000000000002
18th,-1.4989999999999999
sdhc,-1.499
chrager,-1.4994999999999998
hast,-1.5030000000000001
anyone..,-1.504
gsam,-1.5044999999999997
1/3rd,-1.5045
sweat-resist,-1.5065
stereo),-1.5065000000000002
gas,-1.507
lovei,-1.5084999999999997
stayaway,-1.5084999999999997
balki,-1.5105
eti,-1.511
sellphonestop,-1.513
meelectron,-1.5154999999999998
interv,-1.517
matata,-1.5174999999999992
hakuna,-1.5174999999999992
bronz,-1.5185000000000002
eight,-1.5195
look:,-1.5215
[retail,-1.5225
aberr,-1.5239999999999996
dissuad,-1.5245
contrari,-1.5270000000000001
pow,-1.5280000000000002
graviti,-1.5285
undestand,-1.5285000000000002
case.,-1.5295
i4,-1.5315
provis,-1.5315000000000003
strangl,-1.5319999999999996
6'2,-1.533
multi-tip,-1.536
courteous,-1.5365
policy),-1.5385
auto,-1.5394999999999999
problem..,-1.5445
gove,-1.5459999999999998
tobe,-1.5465
working),-1.548
pre-load,-1.5490000000000002
update:it,-1.5495
charger.,-1.5509999999999997
page),-1.553
got),-1.556
4.6,-1.5590000000000002
lost-,-1.5655000000000001
appi,-1.5679999999999996
uss,-1.5699999999999994
[ultra,-1.5699999999999998
51%,-1.5705
(sold,-1.5719999999999998
permen,-1.5730000000000004
ordinarili,-1.5739999999999998
rf,-1.5775
mistake),-1.5775000000000001
$80,-1.5785
enthusiasm,-1.583
20.00,-1.5835
2gb,-1.5859999999999999
$6.99,-1.589
graveyard,-1.5895000000000006
signific,-1.592
swallow,-1.5925000000000002
imot,-1.5980000000000003
motoactv,-1.6
(ie,-1.604
pre-ord,-1.6055
ahhhh,-1.6075000000000004
mess-up,-1.6089999999999995
first-rat,-1.6105
re-send,-1.6115
hand),-1.6115
bloatwar,-1.6125
fuli,-1.6170000000000009
removingfrom,-1.6170000000000009
sylicon,-1.6170000000000009
thisgarbag,-1.6170000000000009
redpepp,-1.6170000000000009
quickwast,-1.6170000000000009
stringer,-1.6170000000000009
stane,-1.6170000000000009
noso,-1.6170000000000009
dungcan,-1.6170000000000009
white/yellow,-1.6170000000000009
1043,-1.6170000000000009
optimi,-1.6170000000000009
scratches/worn,-1.6170000000000009
payanywher,-1.6170000000000009
09/17/2013),-1.6170000000000009
volume/clar,-1.6170000000000009
desctib,-1.6170000000000009
wodnt,-1.6170000000000009
sb220,-1.6170000000000009
showsacceri,-1.6170000000000009
uar,-1.6170000000000009
liberacion,-1.6170000000000009
plastuic,-1.6170000000000009
comprennnnnnnnn,-1.6170000000000009
january..,-1.6170000000000009
groce,-1.6170000000000009
actulay,-1.6170000000000009
50/50%,-1.6170000000000009
tself,-1.6170000000000009
friza,-1.6170000000000009
sinle,-1.6170000000000009
him/her,-1.6170000000000009
pitur,-1.6170000000000009
bsd,-1.6170000000000009
dollarssp,-1.6170000000000009
spendthrift,-1.6170000000000009
productchinees,-1.6170000000000009
crackabl,-1.6170000000000009
800milla,-1.6170000000000009
desrib,-1.6170000000000009
intento,-1.6170000000000009
hazey,-1.6170000000000009
vacarlt,-1.6170000000000009
amoth,-1.6170000000000009
echoi,-1.6170000000000009
work.$10.78,-1.6170000000000009
do--but,-1.6170000000000009
unhappyi,-1.6170000000000009
takessever,-1.6170000000000009
itthre,-1.6170000000000009
you--avoid,-1.6170000000000009
ora,-1.6170000000000009
board/screen,-1.6170000000000009
insteadgot,-1.6170000000000009
dissapomit,-1.6170000000000009
noiseasssassin,-1.6170000000000009
andget,-1.6170000000000009
allproduct,-1.6170000000000009
thin/flimsi,-1.6170000000000009
hand/faci,-1.6170000000000009
level..,-1.6170000000000009
away-look,-1.6170000000000009
disapont,-1.6170000000000009
mepd,-1.6170000000000009
sansong,-1.6170000000000009
bloqueado,-1.6170000000000009
pink/peach,-1.6170000000000009
liberado,-1.6170000000000009
yessnap,-1.6170000000000009
500-,-1.6170000000000009
wou,-1.6170000000000009
deleveryr,-1.6170000000000009
w/accecori,-1.6170000000000009
done…,-1.6170000000000009
void,-1.6189999999999998
hard-earn,-1.6190000000000002
reusabl,-1.623
pivot,-1.6244999999999998
detect,-1.627
mach,-1.627
reccom,-1.6275
offbrand,-1.6290000000000004
consolid,-1.6309999999999998
slicker,-1.6335
ecomoto,-1.6365000000000003
quicksand,-1.6385
glare),-1.6405000000000003
(i.,-1.641
v3,-1.641
syrup,-1.6449999999999996
98%,-1.645
msrp,-1.6464999999999999
(contact,-1.6469999999999998
spin,-1.6480000000000001
unresolv,-1.6505
flaws:1,-1.6520000000000001
acquaint,-1.6524999999999999
mourn,-1.654
capit,-1.6584999999999999
horizontal),-1.6595
merced,-1.6600000000000001
sweatpant,-1.6600000000000001
5.0v,-1.663
thin),-1.665
1g,-1.6695000000000002
short:,-1.6704999999999999
gush,-1.6715
touch-sensit,-1.6745
bubble-fre,-1.6835
gallon,-1.6839999999999997
ie:,-1.6874999999999998
hsini,-1.6885
noodl,-1.6900000000000002
ctech,-1.6919999999999997
wanda,-1.693
pinhol,-1.6955
(dead,-1.6960000000000002
$0.01,-1.6979999999999995
castl,-1.6985000000000001
even),-1.702
(anti,-1.706
5ft,-1.7080000000000002
counteract,-1.7115
screwdriv,-1.712
drug,-1.7125000000000001
promo,-1.7140000000000002
queda,-1.7159999999999997
4runner,-1.7169999999999999
right-angl,-1.718
establish,-1.7185000000000001
unfair,-1.722
tel,-1.7239999999999998
philippin,-1.726
squigg,-1.7260000000000004
star:,-1.7280000000000002
slide-on,-1.7325000000000004
sunvalleytek,-1.733
mw,-1.734
unbreak,-1.735
tu,-1.7355
abund,-1.7369999999999997
hlcrio102,-1.7375000000000003
brand-new,-1.741
defunct,-1.741
discern,-1.7425
com,-1.7435
reconfigur,-1.7454999999999998
steepli,-1.7470000000000003
packs),-1.7475
sv,-1.7539999999999998
2.6,-1.7570000000000001
(button),-1.7584999999999997
after-market,-1.7594999999999998
hardcas,-1.7605
ma),-1.763
days\week,-1.7634999999999996
(mute,-1.7639999999999998
easily..,-1.7674999999999998
arrow,-1.771
incess,-1.7715
(3.5,-1.772
day:,-1.7720000000000002
deffend,-1.7725
surcharg,-1.7745000000000002
sellers),-1.7814999999999999
govern,-1.782
undersid,-1.7825
spike,-1.7884999999999998
photos/video,-1.7885
scuf,-1.7885
l-shape,-1.7895
crayola,-1.7899999999999996
unrecogn,-1.791
vm,-1.7974999999999999
eardrum,-1.801
pockets..,-1.803
keeep,-1.8030000000000004
re-boot,-1.804
teo,-1.806
months..,-1.8065
counti,-1.807
crome,-1.8100000000000005
states:,-1.8104999999999998
two..,-1.8130000000000002
-the,-1.8135
comon,-1.8179999999999996
tghat,-1.8179999999999996
resign,-1.8189999999999997
off-whit,-1.8224999999999998
wrench,-1.8225000000000002
item..,-1.8235000000000001
sequin,-1.8255
battey,-1.8255000000000001
ihandi,-1.8295000000000003
overlay,-1.831
tinny-sound,-1.8320000000000003
hbs-730,-1.8369999999999997
work/fit,-1.8375000000000004
rant,-1.8394999999999997
2003,-1.8410000000000002
regrett,-1.8424999999999998
(speck,-1.8455000000000004
tm,-1.848
pot,-1.8515000000000001
ergo,-1.8535
well-docu,-1.8544999999999998
dia,-1.8555000000000001
disconect,-1.8565
now..,-1.8570000000000002
sketchbook,-1.8585
(red),-1.8635000000000002
(rate,-1.864
wasn't),-1.8649999999999998
d2,-1.8669999999999995
thisi,-1.8670000000000002
ofcours,-1.868
dind't,-1.8700000000000006
untrim,-1.8710000000000004
manejar,-1.8714999999999997
pairs),-1.876
cheap-feel,-1.8765
coler,-1.8819999999999997
keyword,-1.8835000000000002
solution-,-1.8860000000000001
logic,-1.8875
closeout,-1.8889999999999998
misus,-1.8895
ear-speak,-1.8915000000000002
drunk,-1.893
daily),-1.8984999999999999
invishield,-1.8995000000000002
lanc,-1.8995000000000002
thusli,-1.9000000000000004
alll,-1.9049999999999994
fierc,-1.9050000000000002
pictures),-1.9074999999999998
creepi,-1.909
rebat,-1.91
diagram,-1.9124999999999999
product:-,-1.9129999999999998
milliamp,-1.9130000000000003
nice-look,-1.9130000000000003
cylindr,-1.916
reseal,-1.9165
prematur,-1.9169999999999998
62%,-1.9170000000000003
yoy,-1.9170000000000003
1-year,-1.9235000000000002
adn,-1.9250000000000003
splinter,-1.9254999999999998
juke,-1.9264999999999999
leather),-1.9265
disappont,-1.9329999999999998
changed..,-1.9375000000000004
casei,-1.938
v2,-1.9380000000000002
upright,-1.9385000000000001
better:,-1.9415000000000002
thought-out,-1.9425000000000003
booooo,-1.9464999999999986
re-sel,-1.9465000000000001
(long,-1.9485000000000001
zipper,-1.949
out.-,-1.954
restor,-1.9569999999999999
by-far,-1.9585
rev,-1.9600000000000002
(vu30),-1.9604999999999997
raptur,-1.9604999999999997
fwd,-1.9619999999999997
on),-1.971
pero,-1.971
ugly..,-1.971000000000001
soooooo,-1.9715
kt,-1.979
symmetr,-1.9805
1-1/2,-1.9835
fusion,-1.9900000000000002
3g/4g,-1.991
disconcert,-1.9934999999999998
jay,-1.9939999999999998
db,-1.9970000000000003
og,-1.9975
12volt,-2.0014999999999996
fate,-2.0015
kooldock,-2.002
spare),-2.0040000000000004
blueparrot,-2.0055
offens,-2.0069999999999997
…,-2.01
(bare,-2.0125
misl,-2.0125
nokia),-2.0145
e71x,-2.0149999999999997
(lower,-2.0159999999999996
hm3700,-2.0204999999999997
n7,-2.0205
magazin,-2.0225
accurate),-2.0229999999999997
imap,-2.0235000000000003
aroun,-2.025499999999999
weirdest,-2.0290000000000004
boil,-2.0294999999999996
carcharg,-2.032
bash,-2.032
chin,-2.0345
meager,-2.036
rodeo,-2.0385000000000004
pre-assembl,-2.041
great-,-2.044
grove,-2.0484999999999998
order..,-2.0500000000000003
37,-2.051
crayon,-2.0515
oven,-2.0534999999999997
card),-2.0545
whack,-2.059
close),-2.0604999999999998
lile,-2.0604999999999998
hush,-2.061
calls.-,-2.0615
turn-off,-2.07
hanger,-2.074
unwork,-2.074
(tri,-2.0749999999999997
treatment,-2.0805
tools-,-2.0814999999999997
expert,-2.083
(almost,-2.0835000000000004
escal,-2.0835000000000004
utensil,-2.0855
nearest,-2.0885
900ma,-2.089
2200,-2.0915000000000004
impossilb,-2.0934999999999997
features),-2.0935
percept,-2.0940000000000003
eevn,-2.0949999999999998
dar,-2.0955
97,-2.1075
80%,-2.109
black],-2.1115
lent,-2.1155
cutout),-2.1155000000000004
fake),-2.117
dust/dirt,-2.1175
deni,-2.1189999999999998
spanish,-2.1205
review:th,-2.122
service),-2.123
chicken,-2.125
wet-appl,-2.1265
saab,-2.1275000000000004
merit,-2.1335
8track,-2.135
*really*,-2.1369999999999996
(despit,-2.14
diagon,-2.1405
necessit,-2.1405000000000003
wholesal,-2.142
p0s,-2.1425
murano,-2.1445000000000003
dlo,-2.1485000000000003
(instead,-2.1505
unhelp,-2.1530000000000005
lightbulb,-2.154
mytouch,-2.154
ihat,-2.1544999999999996
up.-,-2.1565000000000003
abnorm,-2.157
dis,-2.1599999999999997
upward,-2.1620000000000004
overse,-2.165
yall,-2.1685
childish,-2.17
1100,-2.1715
unfinish,-2.1745
cord/charg,-2.175
$5+,-2.177999999999999
inert,-2.1795000000000004
restaraunt,-2.1820000000000004
growl,-2.1820000000000004
iv',-2.183
exoskeleton,-2.1885
(connect,-2.19
halogen,-2.1914999999999996
burger,-2.1935000000000002
update:th,-2.195
imho,-2.1955
5.00,-2.1980000000000004
(amaz,-2.2015000000000002
altough,-2.2035
dialer,-2.2045
aug,-2.2045000000000003
6mos,-2.2060000000000004
unquestion,-2.2074999999999996
]i,-2.2105
$176,-2.2115
whatsov,-2.2125
tuch,-2.2125000000000004
't,-2.216
grid,-2.216
fallback,-2.2179999999999995
skinit,-2.2190000000000003
seconds:,-2.2194999999999996
