,0
experiencei,7.432500000000001
convent,7.4325
modifications,7.432499999999999
mute),7.432
batttery,7.432
pretended,7.431
copule,7.431
dissolves,7.4305
bump-outs,7.43
re-soldering,7.4295
$3.20,7.429
neg_pains,7.429
ie=utf8=1359730962=8-1=grantwood+tuneband+iphone+5,7.429
neg_coached,7.429
wouldn'lt,7.429
cardits,7.429
clarity.--fifth,7.429
firmware/,7.429
wifesimply,7.429
2014-03,7.429
4/25/2013had,7.429
first-batch,7.429
they're,7.429
quality.--forth,7.429
neg_differencewant,7.429
day---,7.429
difficultthe,7.429
neg_smooth),7.429
device/case,7.429
chordthe,7.429
neg_charge:when,7.429
nx/ux,7.429
sweat-free,7.429
minute.--third,7.429
screenprotectors,7.429
easily.--second,7.429
smartphones/ipods/etc.,7.429
amazon.com/tuneband-grantwood-technologys-silicone-protector/dp/b00a92v9qs/ref=sr_1_1,7.429
neg_ether),7.429
7-1-2013,7.429
2013-06,7.429
else-,7.429
neg_ibison,7.429
discriminated,7.429
4/15/2013i,7.429
for.--first,7.429
bandana,7.4285
neg_tote,7.4285
skews,7.4285
cardand,7.428000000000001
neg_peeling,7.428
wayyyyyy,7.4275
stare,7.427
momentarily),7.427
(cup,7.426500000000001
cradles/mounts,7.426500000000001
nana,7.426500000000001
whoot,7.426500000000001
neg_noting,7.426
liberate,7.4254999999999995
neg_dreamed,7.4254999999999995
neg_stretching,7.425000000000001
b250-xt,7.425
****my,7.425
slug,7.425
neg_distract,7.4245
taxes),7.4239999999999995
looove,7.4239999999999995
rapida,7.423500000000001
mtpflyers,7.423500000000001
anotherone,7.4225
4210samsung,7.422499999999999
awesom,7.422499999999999
1784samsung,7.422499999999999
neg_acrylic,7.422499999999999
$1.52,7.422
needed..,7.421
rcommend,7.420999999999999
lifecharge,7.420999999999999
enough2,7.42
mornings,7.4195
cumple,7.419499999999999
v521,7.419499999999999
mysamsung,7.419499999999999
eventally,7.419
warrenty,7.418500000000001
io,7.418
knit,7.418
stylethe,7.4174999999999995
wood*,7.417
beamer,7.416
woked,7.416
bedazzles,7.4155
thisdevice,7.4155
anh,7.415000000000001
alluminum,7.415000000000001
shoulders,7.415
proctectors,7.4145
neg_bent,7.414000000000001
fitts,7.414
couldnot,7.413
john,7.412999999999999
neg_recommending,7.412999999999999
thickness..,7.4125000000000005
inexspensive,7.4115
hx-p230gy,7.411
$90.00,7.410500000000001
m900,7.4105
neg_fitment,7.4105
eagles,7.41
slatecase,7.41
7.04,7.4094999999999995
teaspoon,7.4079999999999995
clumsiness,7.407
soundeasy,7.407
(gray),7.407
neg_bond,7.407
(mine,7.4055
disliking,7.404999999999999
everwhere,7.404
w/me,7.404
millimeter,7.403499999999999
browsing:,7.403
ding,7.4015
frame/case,7.401
itsthe,7.4
perrrfect,7.4
neg_fund,7.4
rofl,7.3995
beatiful,7.399
omega,7.399
reroute,7.3985
(noisy,7.3985
gread,7.3985
generous,7.3975
outa,7.397
limits,7.3965000000000005
white),7.3965
pmag,7.3955
r720,7.3955
hasta,7.3955
sirve,7.3955
goog,7.3955
ten,7.395499999999999
droid2global,7.3950000000000005
deffanitly,7.3950000000000005
whn,7.3950000000000005
hybo-latch,7.3950000000000005
points:this,7.395
getter,7.394500000000001
yx240,7.3945
5.these,7.3945
15yr,7.394
seagle,7.394
clear/hd,7.393000000000001
hermetic,7.393
neg_le,7.3925
telescopic,7.3925
entertaining,7.392
loc,7.3919999999999995
g-900h,7.3915
neg_server,7.391
rinky-dink,7.391
mha,7.391
bastante,7.3905
ingested,7.390499999999999
neg_affiliated/selling,7.390499999999999
extd,7.390499999999999
|exactly,7.390499999999999
ingredients,7.390499999999999
17-24,7.390499999999999
circuit-board,7.390499999999999
(pocket,7.390499999999999
unfold),7.390499999999999
underneathsuper,7.390499999999999
neg_poisoning,7.390499999999999
crapppppp,7.390499999999999
neg_(material,7.390499999999999
neg_msds,7.390499999999999
years.,7.390499999999999
flubbed,7.390499999999999
retrack,7.390499999999999
hoaks,7.390499999999999
wd40.very,7.390499999999999
(numerous,7.390499999999999
2013-05-29,7.390499999999999
amazon.com/gp/product/b007ukshvc/ref=oh_details_o04_s00_i00,7.390499999999999
'butchy,7.390499999999999
is:save,7.390499999999999
thicknessthe,7.390499999999999
bannded,7.390499999999999
(witch,7.390499999999999
ilegall,7.390499999999999
enemy),7.390499999999999
trent/idealpoint,7.390499999999999
charger:1,7.390499999999999
neg_revived,7.390499999999999
apartbottom,7.390499999999999
sweetie,7.390000000000001
protec,7.39
audible.com,7.388999999999999
wife:,7.388
consists,7.388
khakis,7.3875
neg_grief,7.3875
itthe,7.3870000000000005
density,7.3870000000000005
occupant,7.3865
neg_notion,7.386
fest,7.386
receipts,7.385
kaboom,7.3845
ejected,7.384
cusp,7.3839999999999995
5.20v,7.3839999999999995
todos,7.3835
frustrating),7.3835
don't),7.383
answering/making,7.3825
mower,7.381
lighti,7.3805
sporting,7.3805
30-pin-to-lightning,7.3795
neg_alligned,7.3795
(armor,7.3790000000000004
user-friendly,7.379
neg_europe,7.379
disposition,7.3785
developer,7.378
master,7.378
quarters,7.3774999999999995
unheard,7.3774999999999995
modulation,7.377
hospital,7.3759999999999994
waived,7.3755
say:,7.375
buttonbut,7.3745
1h45m,7.3740000000000006
sequel,7.374
weightier,7.374
pear,7.3735
gunmetal,7.3735
disability,7.3725000000000005
64,7.3725000000000005
neg_motel,7.3725000000000005
steardy,7.3725
neg_dslr,7.3725
leopards,7.3725
(adhesive,7.372
thin..,7.372
neg_rotates,7.372
buttons5,7.3715
banded,7.3709999999999996
wit,7.370500000000001
dishwater,7.3694999999999995
(mostly,7.3694999999999995
snapdragon,7.369
iphone5.you,7.368500000000001
transportation,7.3685
(stuff,7.367999999999999
shadowy,7.3665
well-protected,7.366
neg_directions),7.366
estimate),7.3655
arounf,7.365
neg_operations,7.364
neg_(why,7.3625
yosemite,7.362
neg_assemble,7.362
sticky-ness,7.3614999999999995
signup,7.361
neg_car,7.361
imp52d,7.3605
devicei,7.36
doens't,7.36
c-pen,7.359999999999999
rubber/plastic,7.359999999999999
leashes,7.358499999999999
yet..,7.358499999999999
1/2-2,7.3580000000000005
capacities,7.357
portects,7.3565000000000005
dal,7.355500000000001
crips,7.3555
byt,7.3555
klipsch,7.355499999999999
kiddie,7.354000000000001
batteryon,7.354
eddie,7.354
awed,7.354
neg_chords,7.3535
bully,7.3535
ongood,7.3535
manicure,7.353
sirius,7.3525
v710,7.352
messup,7.351500000000001
patriotism,7.3515
that:-,7.3515
2-,7.351
maglev,7.3505
blueproton,7.3505
use[,7.3505
expelling,7.3505
neg_microcell,7.3505
irvine,7.3505
(insignia,7.3505
49.99.well,7.3505
3day,7.3505
'13:,7.3505
neg_receipt)the,7.3505
2-3-2013i,7.3505
depenability,7.3505
'employee,7.3505
wi-f-,7.3505
engineering/design,7.3505
neg_conk,7.3505
tailwind,7.3505
neg_motorolla,7.3505
gps/wifi,7.3505
tarnishes,7.3505
2.88,7.3505
childrens,7.3505
meatheads,7.3505
space.,7.3505
(ship,7.3505
rmi,7.3505
neg_warrantying,7.3505
.--------------------this,7.3505
slipwould,7.3505
conterfits,7.3505
2014:there,7.3505
snickered,7.3505
1.68,7.3505
product2,7.3505
7/1/2012although,7.3505
neg_induce,7.3505
(/esn)p.,7.3505
galaxy-s,7.35
x10,7.349500000000001
shot-in,7.348
neg_reduce,7.3475
s5430w-c2,7.3475
soung,7.3475
السلعة,7.3475
unscratcheable,7.3475
touch),7.346500000000001
neg_evaluated,7.3465
gunked,7.3454999999999995
fari,7.3454999999999995
neg_mailed,7.345000000000001
neg_discourage,7.345
6-hours,7.3445
experia,7.3445
airports),7.343
neg_sister,7.3420000000000005
scatched,7.3420000000000005
superlegerra,7.342
yellow..,7.342
etronic,7.342
quilting,7.341
big:,7.34
abit,7.3395
convinience,7.339
reachable,7.339
outcome,7.339
esposa,7.3385
samll,7.3385
bauer,7.3385
nuclear,7.3385
racer,7.338
scrren,7.3375
جدا,7.337
re-buy,7.336
neg_design),7.3355
groundless,7.335
neg_s-beam,7.3345
marin,7.334
giftee,7.333
neg_doc,7.333
workd,7.3325000000000005
toogoo,7.332000000000001
leather/vinyl,7.332
prosthe,7.332
'looking,7.3315
stylish..,7.3315
u..,7.3315
neg_flaked,7.3315
uphill,7.3309999999999995
cordless,7.3309999999999995
sexual,7.3305
neg_operation,7.33
finnaly,7.3285
mute/silent,7.326499999999999
wall/outlet,7.3260000000000005
girlscout,7.325000000000001
fishbowl,7.325000000000001
misplaces,7.325
regiment,7.3245000000000005
wihich,7.3245000000000005
purchace,7.324
incepio,7.3235
nin,7.323
luscious,7.323
neg_pretend,7.323
tarmac,7.3229999999999995
better/faster,7.3229999999999995
ftp,7.322000000000001
perilous,7.322
above)would,7.322
hun,7.322
i897,7.3215
fascinate,7.321
inpressed,7.32
colby,7.32
--just,7.32
(broken,7.3195
headlamp,7.3195
(at,7.319
andoid,7.3185
sensory,7.3185
youit,7.317500000000001
cases.,7.317500000000001
delievery,7.317500000000001
instill,7.317
tak,7.316000000000001
pottery,7.316000000000001
ex124g,7.3155
(included),7.3155
neg_begins,7.3149999999999995
eveywhere,7.314500000000001
neg_discomfort,7.3134999999999994
optimism,7.313
marks/scratches,7.311999999999999
neg_toxic,7.3115
bacpac,7.3115
like1,7.311
benn,7.311
convenient..,7.311
neg_writing,7.31
plantronig,7.3095
themselfs,7.3095
imploded,7.3095
♥,7.3095
remarcable,7.3095
due),7.3095
5/17/14,7.3095
fruitful,7.3095
neg_smh,7.3095
nica,7.3095
us$200.00,7.3095
straight/symmetrical,7.3095
$ed,7.3095
massed,7.3095
lolly,7.3095
headsets(motorola,7.3095
z520a,7.3095
left)does,7.3095
neg_birugear,7.3095
model-specific,7.3095
neg_bribe/payoff,7.3095
volume(no,7.3095
smaller3,7.3095
neg_jibe,7.3095
light-weight6,7.3095
699.00,7.3095
"500,850,700",7.3095
calmer,7.3095
neg_sketchbook,7.3095
recommendand,7.3095
slippery5,7.3095
accurate2,7.3095
(with),7.3095
imo..,7.3095
definition,7.3095
be:1,7.3095
(figured,7.3095
resistible,7.3095
5'5,7.3095
hold4,7.3095
06/29/2013-update:,7.3095
neg_cursory,7.3095
unitized,7.3095
s3.do,7.3095
$4-$6,7.3095
(gtmax),7.3095
reconfiguring,7.3095
revieiwing,7.3095
neg_disgruntled,7.3095
neg_huawei,7.3095
re-holstering,7.3095
ipodon,7.3095
bascis,7.3095
overlip,7.309000000000001
perfectly--,7.309000000000001
defenetly,7.3085
re-direct,7.3084999999999996
occasionally),7.3084999999999996
crimps,7.308
paled,7.308
poc,7.3075
extolling,7.307
feel/texture,7.307
rocker..,7.306
off-brand,7.3055
conserve,7.305499999999999
30feet,7.305000000000001
1000+,7.305
homerun,7.305
pittsburgh,7.304500000000001
stymied,7.3045
(hot,7.304
sideway,7.304
bow),7.3035
roundish,7.3035
case/bag,7.3025
semanas,7.3025
icracked.com,7.3025
that--,7.3020000000000005
neg_dirt,7.3020000000000005
neg_intefere,7.3020000000000005
womans,7.302
neg_suffers,7.301
<$4,7.3005
neg_ideal,7.3005
(fat),7.2989999999999995
9-piece,7.2985
ridding,7.2985
few:,7.298
re-sticking,7.298
chargeport,7.2965
neg_ton,7.296
purhcase,7.296
8330,7.295
arising,7.294499999999999
form-fitting,7.2940000000000005
jetta),7.294
floppy-loose,7.294
neg_slipped,7.291
(bit,7.2905
phonecons,7.29
$30-$40,7.29
auto,7.289999999999999
countless,7.2885
spray-on,7.2885
galls,7.288
bada$$,7.2860000000000005
economico,7.2860000000000005
deos,7.2860000000000005
toddlers,7.2860000000000005
energia,7.2860000000000005
becauseof,7.285
damages,7.285
neg_slimness,7.285
coats,7.284
neg_nav,7.284
slimmer),7.284
nag,7.284
dared,7.283
miniature,7.2829999999999995
nailpolish,7.2829999999999995
abated,7.2829999999999995
justckem,7.2829999999999995
neg_instal,7.282500000000001
grandma,7.2825
siamese,7.282
haves,7.2815
neg_behind-the-neck,7.281499999999999
neg_cd,7.28
neg_(media,7.28
dk,7.2795
casewhich,7.2795
ae,7.278500000000001
playful,7.2785
bein,7.2780000000000005
noot,7.2780000000000005
neg_muffles,7.2775
ehs71,7.2775
neg_imprint,7.277
(anti-glare,7.2765
pocket..,7.2765
usesit,7.276
(installed,7.2755
finger-tips,7.2755
$50-$60,7.274
case/holster,7.274
water/moisture,7.2735
swip,7.272500000000001
hoever,7.2725
item(s),7.272
qualm,7.2715
rabid,7.271
wrapped,7.271
halogram,7.27
similar-sized,7.27
supplant,7.269500000000001
thetargus,7.2695
neg_scrach,7.269
utilized,7.2685
thisproduct,7.2684999999999995
learner,7.2684999999999995
hoursit,7.2684999999999995
accomplishes,7.268000000000001
stylus..,7.268000000000001
aniottie,7.268
gps-enabled,7.268
nada.-to,7.2675
money/effort,7.2675
)***regarding,7.2675
wind-immunity,7.2675
)big,7.2675
teerrrriiibbbllleeee,7.2675
reservoir,7.2675
distrust,7.2675
scoche,7.2675
irreplacable:,7.2675
enforcing,7.2675
ever-so-gently,7.2675
inbox),7.2675
neg_reservoir,7.2675
neg_environment.-it,7.2675
work3rd,7.2675
devicephone,7.2675
does/does,7.2675
neg_card/phone,7.2675
neg_reviewers,7.2675
pros:-nonecons:-,7.2675
purport,7.2675
cell-phone,7.2675
****1*****,7.2675
wven,7.2675
counterfeit***,7.2675
charging2nd,7.2675
ones/,7.2675
cataglogs,7.2675
all4th,7.2675
acing,7.266500000000001
ata,7.2665
second-rate,7.266
$2.80,7.2655
gummies,7.2655
clipper,7.265000000000001
d7,7.2645
accompaniment,7.264
toughest,7.264
gunshot,7.2635000000000005
rework,7.2635
professionalism,7.263
neg_xd,7.263
neg_typed,7.263
neg_conect,7.263
networking,7.2620000000000005
neg_1x,7.262
neg_glamour,7.262
neg_usingit,7.261000000000001
dirt/debris,7.2605
neg_chair,7.2604999999999995
cse,7.26
fantatic,7.26
neg_biggest,7.2595
neg_faults,7.2595
serie,7.2595
cords..,7.2595
batterie,7.259
purchaced,7.259
veryyyy,7.259
concertos,7.259
forms,7.259
charge/sync,7.259
page..,7.2589999999999995
deer,7.2589999999999995
be-,7.2575
durable..,7.257000000000001
neg_bubbles-,7.257000000000001
intrinsically,7.256
accessable,7.256
snowboarding,7.255999999999999
dyes,7.2555
overall:great,7.2555
[pros][+],7.255
strut,7.255
firsttime,7.2545
ixcc,7.2545
-85dbm,7.2545
cordinate,7.254
inevitability,7.254
oulet,7.253500000000001
quirks,7.253
light-blue,7.253
neg_qr,7.2524999999999995
neg_degradation,7.2524999999999995
compain,7.252000000000001
not-,7.252
allpowers,7.252
manvex,7.2515
excessive,7.251
option:,7.2509999999999994
assemblies,7.2509999999999994
",the",7.25
(need,7.2495
pushover,7.249499999999999
elegantly,7.249
falls..,7.249
personalities,7.249
neded,7.2485
everythings,7.246500000000001
standardization,7.2465
deduct,7.246499999999999
original),7.246
hairdryer,7.246
neg_mains,7.2455
lt,7.2455
proseasy,7.245
foresee,7.2445
lavender,7.243
trackfone,7.243
g/f,7.2425
kroo,7.2415
thumbscrew,7.2415
produces,7.241
easilly,7.241
spect,7.240500000000001
danish,7.2405
remote/mic,7.24
(sits,7.2395000000000005
commutes,7.239000000000001
loks,7.238
s4active,7.238
cound,7.238
puch,7.238
greatgreat,7.238
rayones,7.238
]3,7.2379999999999995
easilt,7.237500000000001
w/a,7.237
beter,7.237
chick,7.237
dimension,7.2365
kevlar,7.2365
byfar,7.2364999999999995
kiddos,7.236000000000001
klutz),7.236
theright,7.2355
neg_important,7.234999999999999
atv,7.234999999999999
(sliding,7.2345
exaggeration),7.2345
everydaysource,7.234
neg_liquids,7.234
graduating,7.234
leat,7.2335
neg_deluxe,7.2335
(along,7.2335
socked,7.2330000000000005
quill,7.233
neg_alternate,7.2325
shahs,7.2315000000000005
ac/,7.2315000000000005
re-purchasing,7.2315
debate,7.2315
palm/hp,7.231
cloned,7.230500000000001
german,7.23
tickle,7.2295
case/screen,7.2295
cast,7.229
leia,7.229
waisted,7.229
(thinner),7.229
rearward,7.229
neg_resolutions,7.228000000000001
optimum,7.228
'stylus,7.2275
neg_probes,7.227
rubber/gel,7.227
iif,7.227
card(s),7.2265
xlnt,7.2265
4)-,7.2265
neg_blind,7.226
union,7.2255
neg_droid2,7.2255
heroes,7.2255
nm,7.2255
dangly,7.2255
suctions,7.225499999999999
life3,7.225
scored,7.2245
juiceminder,7.224
returining,7.2235
boho-tronics,7.2235
neg_full-flush,7.2235
jan2012:,7.2235
governs,7.2235
apathy,7.2235
contineously,7.2235
mygearstore,7.2235
post:after,7.2235
subscribe:,7.2235
_exact_,7.2235
refend,7.2235
self-built,7.2235
neg_working1,7.2235
bios:,7.2235
-dbm,7.2235
used/or,7.2235
cit,7.2235
dialpad..,7.2235
sracked,7.2235
worte,7.2235
good/decent,7.2235
(thru,7.2235
turning/tightening,7.2235
20daysthe,7.2235
rippped,7.2235
retractables,7.2235
ezone,7.2235
bright-side,7.2235
is~,7.2235
900w,7.2235
downgrades,7.2235
manuafacturered,7.2235
iphonethos,7.2235
neg_overhangs),7.2235
reviewfvery,7.2235
sofas,7.2235
obscures/blurs,7.2235
339.00,7.2235
iphone5/ios,7.2235
occasonaly,7.2235
roataing,7.2235
nowone,7.2235
shimmers,7.223
installation:1,7.223
18650,7.2219999999999995
--but,7.2219999999999995
neg_transferring,7.221500000000001
proprietary),7.2215
recommended..,7.221
cuteits,7.2205
phone>,7.2205
neg_frays,7.2205
foisting,7.2204999999999995
neg_frosty,7.219
4.8w,7.2185
rounds,7.2185
neg_difficulty,7.2185
neg_over-the-head,7.2185
6.8wh,7.2185
10/31/13,7.2165
neg_5*,7.2165
pickings,7.2165
5200mah,7.215999999999999
cuffs,7.215999999999999
(same,7.2155000000000005
adorably,7.2155000000000005
undershirt,7.2155
avoid),7.2135
recoup,7.2135
midnight,7.213
neg_grip-able,7.2125
neg_practically,7.212
(less,7.2115
(baby,7.2115
neg_reason),7.211
rely,7.210999999999999
fumbling,7.2105
4.7w-,7.21
innovator,7.21
xv6800,7.2095
thnk,7.208500000000001
neg_saggy,7.208500000000001
(decent,7.2085
plane),7.2085
'1a,7.2085
tripods,7.2075
n86,7.207
packand,7.207
extensive,7.207
i9295,7.2065
neg_pile,7.206
greatcons:,7.205500000000001
grit/dirt,7.2055
fishes,7.205
neg_echos,7.2035
neg_cooler,7.202999999999999
lamborghini,7.202
orifices,7.201
data/charging,7.201
arrangement,7.2005
identicle,7.2005
setter,7.1995
preteen,7.199
wanted--super,7.198500000000001
thet,7.1985
wont),7.1985
trend,7.1975
scratch/ding,7.197
neg_practicality,7.197
cjk,7.1965
phantom,7.196
span,7.1955
quad-core,7.1955
let,7.1945
(polycarbonate),7.1945
notation,7.1935
950,7.1925
horrors,7.192
neg_3x,7.191000000000001
cancels,7.191
one--,7.191
ip5s,7.1905
green-,7.1905
empowered,7.1905
luma,7.1905
sidewalk),7.1905
gran,7.1905
satisfatory,7.1905
attribute,7.1905
neg_panda,7.1905
timesi,7.1905
this>,7.1905
neg_peices,7.1905
cases/skins,7.1905
planing,7.1895
awful),7.1895
hearing-aid,7.189
iphone3gs,7.189
neg_purchasers,7.189
anit-glare,7.189
atnt,7.189
(7000mah),7.189
gtmax,7.1884999999999994
'catch,7.188000000000001
neg_smudge,7.188000000000001
gonba,7.188
3g/s,7.1875
beet,7.187
cd-slot,7.186999999999999
jolts,7.186999999999999
interviews,7.186999999999999
fuze,7.1865
cubbyhole,7.1865
youteresa,7.186
410apn,7.186
charlie,7.186
scatch,7.186
zermeno,7.186
proclaimed,7.1855
neg_worm,7.1850000000000005
ultra-bright,7.185
specific),7.1845
bad-boy,7.1845
feathers,7.1845
s3.as,7.184
painstaking,7.184
xyboard,7.1835
ki,7.183
fluently,7.183
wear),7.1819999999999995
unfathomable,7.181
ormsby,7.180000000000001
cambiar,7.180000000000001
modelos,7.180000000000001
banggood,7.180000000000001
neg_pleather,7.179500000000001
usb/power,7.179
cable/charging,7.179
spn5504.motorola,7.1785
workmanshipi,7.1785
v3x,7.1785
activity/no,7.1785
diab,7.1785
mis-printed,7.1785
f-bomb,7.1785
neg_smartchip,7.1785
maniagear,7.1785
mobileshop,7.1785
negavite,7.1785
warnedbuy,7.1785
sj1446a,7.1785
bait-and-switch,7.1785
neg_v3e,7.1785
cablemotorola,7.1785
ghana),7.1785
smartchip,7.1785
v3e,7.1785
fray/break,7.1785
duds..,7.1785
neg_original---,7.1785
earlyer,7.1785
unrecommended,7.1785
neg_generic/no-name,7.1785
neg_moreso,7.1785
neg_misprinted,7.1785
high-efficiency,7.1785
neg_page(,7.1785
(solution),7.1785
neg_multisync,7.1785
position3),7.1785
panelinstead,7.1785
contactd,7.1785
not-oem,7.1785
ramping,7.1785
the:revive,7.1785
neg_thoreau,7.1785
neg_witch,7.1785
($6.99,7.1785
wi-drive,7.178
streamed,7.1770000000000005
neg_firmer,7.1765
phonecon,7.176
pd,7.176
ligned,7.176
neg_ballistics,7.176
istuff,7.1754999999999995
dandycase,7.1754999999999995
nutshell:,7.1739999999999995
gripgo,7.1739999999999995
garmins,7.1735
clamps,7.1735
3x-4x,7.173
w/sviwal,7.172499999999999
stylus-,7.172499999999999
variable,7.172
less-than-perfect,7.1715
(ipad,7.1715
extatic,7.1705000000000005
24.00,7.1705000000000005
noy,7.17
diner,7.17
enabling,7.169
victims,7.169
servicing,7.1685
neg_lifting,7.167
solvable,7.167
flimsy/cheap,7.167
aleratec,7.1665
neg_hopeful,7.1665
neg_pi,7.166
onside,7.165500000000001
fatigue,7.165500000000001
abetter,7.1655
answer/power,7.165
predetermined,7.165
contol,7.1645
avon,7.1645
'invisible,7.1645
apis,7.1635
tutorials,7.1635
"22,693",7.1635
'short,7.1625
training,7.1625
purchashing,7.162000000000001
thar,7.162
neg_illegal,7.1615
case/cover,7.1615
tightly),7.161
gotcha,7.1605
samsong,7.16
6mbps,7.16
neg_quantity,7.1594999999999995
oneself,7.1585
blacktop/overcast,7.1585
ecommend,7.158
neg_enhancements,7.158
defeinitely,7.158
(refer,7.1579999999999995
recommemd,7.157500000000001
faraday,7.1575
uy,7.157
inst,7.157
neg_redial,7.156499999999999
jamaica,7.156000000000001
dormitory,7.156000000000001
misjudged,7.1555
neg_conversing,7.155
neg_nylon,7.154999999999999
(separate,7.154999999999999
before..,7.154
night-charger,7.153
neg_lifter,7.153
large-not,7.153
batt),7.153
charger-easy,7.153
ooze,7.1525
bud),7.1525
censors,7.1525
usb/cigarette,7.1525
bound,7.152
noo,7.1515
gentlest,7.151
6/7,7.150500000000001
says-,7.1505
sticked,7.1495
acquire,7.149
owned-,7.149
asthmatic,7.149
yep..,7.148000000000001
fantastic..,7.148000000000001
terrier,7.148000000000001
thiese,7.148
paddling,7.1465000000000005
chagres,7.1465000000000005
washout,7.1465
securly,7.1455
cashier,7.145
$48,7.145
neg_ottorbox,7.1434999999999995
neg_insane,7.143
neg_resident,7.1425
moderated,7.1425
50),7.1425
neg_drowned,7.1425
neg_untangling,7.142
iclever,7.142
pressurized,7.1415
(grey),7.1415
sie2,7.141
tham,7.140000000000001
toturn,7.14
lazer,7.1395
auto-sync,7.1395
smarthphones,7.1395
filming,7.139
repalcement,7.1385000000000005
attain,7.1385
limir,7.138
off-centered,7.138
montage,7.138
mymotospeak,7.1375
chat),7.1365
arrrgh,7.136
iiis,7.1355
neg_untangle,7.1355
needed/wanted,7.135
hairstyle,7.135
neg_fog,7.135
literately,7.135
charger(s),7.134500000000001
neg_afterwards,7.134500000000001
neg_world,7.134
galaxyii,7.134
waaaayyyyyy,7.134
neg_detract,7.134
sucha,7.133000000000001
neg_damage..,7.133000000000001
gottem,7.133000000000001
navi,7.133
outthere,7.1325
neg_portions,7.132
expirence,7.132
5/5value:,7.132
store1,7.132
neg_know),7.132
bystander,7.132
neg_$6.99,7.132
petrol,7.132
*4-14-2014,7.132
guess.-it,7.132
bbmessenger,7.132
100/5,7.132
neg_plastic-on-plastic,7.132
pricingcons:,7.132
inch/3,7.132
sides.-the,7.132
cnected,7.132
neg_scratch/scuff,7.132
omgsh,7.132
ft/6,7.132
them.-the,7.132
1/5quality,7.132
confidentiality,7.132
update*okay,7.132
dobi,7.132
awerful,7.132
neg_deceit,7.132
pricing:,7.132
actuly,7.132
10222-0403532,7.132
app2,7.132
bubbles.-after,7.132
dc061128,7.132
neg_thingsdo,7.132
1/5possibility,7.132
mis-guiding.-inspite,7.132
amazon.com/amazonbasics-touchscreen-including-8-9-inch-blackberry/dp/b004gcjezu/ref=cm_cr_pr_sims_t,7.132
skn6380a,7.132
%5.45,7.132
dissipation.---------------,7.132
grueling,7.131
neg_sticks,7.13
60$,7.13
itsy,7.129
860,7.129
induction,7.129
bitsy,7.129
product--but,7.1285
looks-wise,7.128
forked,7.128
particle,7.128
constuction,7.1259999999999994
outline,7.125
green/yellow,7.125
neg_wowed,7.125
distinguished,7.1245
expresses,7.1240000000000006
arguably,7.1235
anti-glare/fingerprint,7.1235
tablet/device,7.122999999999999
headsetthat,7.122999999999999
born,7.122999999999999
machinery,7.1225000000000005
trading,7.1225
(provided,7.122000000000001
cards/ids,7.121
keyboard-,7.1205
p769,7.1205
slipperiest,7.12
plyable,7.119999999999999
adviced,7.1195
extenders,7.1195
re-sold,7.1194999999999995
dressing,7.119
$250-300,7.1185
sendio,7.117999999999999
raspy,7.117999999999999
sgii,7.1175
realmente,7.1175
scratches..,7.1175
unneccessary,7.117000000000001
neg_indecisive,7.117000000000001
*barely*,7.117
ecu,7.1165
fiting,7.116
neg_super-fast,7.1155
butthe,7.115
blog,7.1145
neg_keyring,7.1145
non-name,7.1145
'holster,7.114000000000001
$119,7.114
grandkid,7.114
neg_enough:,7.1135
too..,7.1129999999999995
rcv,7.1129999999999995
oem/apple,7.1125
pro's1,7.112
somewhere),7.1114999999999995
ridic,7.111000000000001
(texts,7.1105
instead..,7.109999999999999
z740,7.1095
convert,7.109
neg_spam,7.108499999999999
side.-,7.108499999999999
neg_college,7.1075
5s),7.1075
neg_websites,7.107
bes,7.107
a2dp,7.106999999999999
neg_imprinted,7.1065000000000005
neg_reminder,7.1065
fitter,7.1065
seemingly,7.1065
2xaa,7.106
astronomy,7.105500000000001
essays,7.105500000000001
)update:,7.1055
neg_f'n,7.1055
(entire,7.1049999999999995
times.-the,7.104
wish),7.104
belt/purse,7.1035
funnier,7.1035
walker,7.1034999999999995
foist,7.103
quickest,7.102
pleased..,7.102
vents),7.101999999999999
420g,7.1015
expect:,7.101000000000001
gray/white,7.101
-1/2,7.1005
auto-detection,7.1
neg_yay,7.099
impression:this,7.098
ally,7.0975
revel,7.0975
overpaying,7.0969999999999995
carpel,7.0969999999999995
neg_macs,7.0969999999999995
farily,7.096
slick),7.096
16hrs,7.0945
'upgrade,7.093999999999999
twit,7.093500000000001
reshipping,7.0935
monotony,7.093
headphone/,7.093
neg_enable/disable,7.0925
catagory,7.092499999999999
neg_incur,7.092
case--i,7.092
strap/lanyard,7.0915
neg_cloudy,7.091
everday,7.090999999999999
neg_adapter),7.0905
neg_guns,7.09
dimension),7.09
muggy,7.0895
bowers,7.089
sd-10hds,7.0885
larger/thicker,7.088
it.-when,7.088
solicited,7.088
neg_quite,7.0875
600-700,7.087
initials,7.0865
neg_slippery..,7.085500000000001
standout,7.0845
aligns,7.084
sale--this,7.0835
:^(,7.0835
desired.-battery,7.0835
warranty--90,7.0835
12.25.13,7.0835
0.15mm,7.0835
removing/adjusting,7.0835
neg_react,7.0835
sync'ing),7.0835
zone.-ears,7.0835
otc,7.0835
meter)the,7.0835
shakalak,7.0835
thisd,7.0835
complying,7.0835
non-spray,7.0835
**-the,7.0835
(moshi),7.0835
well.-after,7.0835
(dog,7.0835
manufacturer:1,7.0835
